committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,committee_name,entity_type,entity_type_desc,unused_contbr_id,contributor_prefix,contributor_name,recipient_committee_type,recipient_committee_org_type,recipient_committee_designation,contributor_first_name,contributor_middle_name,contributor_last_name,contributor_suffix,contributor_street_1,contributor_street_2,contributor_city,contributor_state,contributor_zip,contributor_employer,contributor_occupation,contributor_id,receipt_type,receipt_type_desc,receipt_type_full,memo_code,memo_code_full,contribution_receipt_date,contribution_receipt_amount,contributor_aggregate_ytd,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_office_full,candidate_office_state,candidate_office_state_full,candidate_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,donor_committee_name,national_committee_nonfederal_account,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_name,filing_form,link_id,is_individual,memo_text,two_year_transaction_period,schedule_type,increased_limit,sub_id,pdf_url,line_number_label
C00469163,TED DEUTCH FOR CONGRESS COMMITTEE,2017,Q3,201710159075723369,11C,VR0CNMC7ZV0,1187034,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2017-09-25 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2017-10-19 04:10:47.924,,,,F3,4101520171458293896,f,,2018,SA,,4101820171458611087,http://docquery.fec.gov/cgi-bin/fecimg/?201710159075723369,Contributions From Other Political Committees
C00500421,BONAMICI FOR CONGRESS,2018,Q2,201807159115581335,11C,C22836920,1248168,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2018-06-27 00:00:00,1000.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2018,,GENERAL,2018,A,ADD,ITEMIZED RECEIPTS,2018-07-28 02:43:37.273,,,,F3,4071520181575953483,f,,2018,SA,,4072720181577722337,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115581335,Contributions From Other Political Committees
C00305318,BLUE DOG POLITICAL ACTION COMMITTEE,2018,M6,201806199113748545,11C,C10362340,1238972,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,"",U,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2018-05-11 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2018-06-20 10:36:01.004,,,,F3X,4061920181570797594,f,,2018,SA,,4061920181570841230,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113748545,Contributions From Other Political Committees
C00577353,BARRAGAN FOR CONGRESS,2018,Q1,201804149108086800,11C,VR00TM65NQ1,1221968,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2018-03-22 00:00:00,1000.00,4500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2018-04-27 02:50:26.5,,,,F3,4041420181525912808,f,,2018,SA,,4042620181526725780,http://docquery.fec.gov/cgi-bin/fecimg/?201804149108086800,Contributions From Other Political Committees
C00554899,RYAN COSTELLO FOR CONGRESS,2018,Q1,201804139108047241,11C,A004D1996B5624497BDB,1221077,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2018-02-23 00:00:00,1000.00,4500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2018-04-28 02:45:12.936,,,,F3,4041320181525847803,f,,2018,SA,,4042720181530530313,http://docquery.fec.gov/cgi-bin/fecimg/?201804139108047241,Contributions From Other Political Committees
C00415331,CLARKE FOR CONGRESS,2018,12P,201901149143813288,11C,VR0G3NJKKR3,1304465,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2018-04-17 00:00:00,2500.00,7500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2018,,GENERAL,2018,N,NO CHANGE,ITEMIZED RECEIPTS,2019-02-16 04:16:18.021,,,,F3,4011420191633719368,f,,2018,SA,,4021520191639596175,http://docquery.fec.gov/cgi-bin/fecimg/?201901149143813288,Contributions From Other Political Committees
C00359034,GRAVES FOR CONGRESS,2018,Q2,201807119115309481,11C,AA0DD65FCDA5442399A7,1243916,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2018-06-11 00:00:00,1000.00,6000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2018,,GENERAL,2018,A,ADD,ITEMIZED RECEIPTS,2018-07-12 02:44:45.673,,,,F3,4071120181575552285,f,,2018,SA,,4071120181575590119,http://docquery.fec.gov/cgi-bin/fecimg/?201807119115309481,Contributions From Other Political Committees
C00279851,FRIENDS OF BENNIE THOMPSON,2018,Q2,201807129115380588,11C,A1F01198DFD974B15A1D,1244676,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,CONTRIBUTION,,,2018-05-23 00:00:00,1500.00,1500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2018-07-14 02:41:04.094,,,,F3,4071220181575591946,f,,2018,SA,,4071320181575866697,http://docquery.fec.gov/cgi-bin/fecimg/?201807129115380588,Contributions From Other Political Committees
C00311043,BRADY FOR CONGRESS,2018,Q3,201902269145585722,11C,SA6094,1317793,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,22202,,,C00375048,,,,,,2018-09-30 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2018,,GENERAL,2018,N,NO CHANGE,ITEMIZED RECEIPTS,2019-02-28 04:41:38.624,,,,F3,4022620191643722621,f,,2018,SA,,4022720191644399163,http://docquery.fec.gov/cgi-bin/fecimg/?201902269145585722,Contributions From Other Political Committees
C00075820,NRCC,2018,M5,201805209112153500,11C,SA11C.17251266,1233230,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY  ASSOCIATION - FORMERLY CONSUMER ELECTRO,Y,"",U,,,,,1919 S. EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,CONTRIBUTION,,,2018-04-20 00:00:00,15000.00,15000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY  ASSOCIATION - FORMERLY CONSUMER ELECTRO,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2018-05-23 02:47:04.949,,,,F3X,4052020181565955766,f,,2018,SA,,4052220181566114323,http://docquery.fec.gov/cgi-bin/fecimg/?201805209112153500,Contributions From Other Political Committees
C00075820,NRCC,2017,M3,201712059089118108,11C,SA11C.16682971,1193052,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY  ASSOCIATION - FORMERLY CONSUMER ELECTRO,Y,"",U,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,CONTRIBUTION,,,2017-02-22 00:00:00,15000.00,15000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY  ASSOCIATION - FORMERLY CONSUMER ELECTRO,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED RECEIPTS,2017-12-07 04:39:00.05,,,,F3X,4120520171478245759,f,,2018,SA,,4120620171482680197,http://docquery.fec.gov/cgi-bin/fecimg/?201712059089118108,Contributions From Other Political Committees
C00075820,NRCC,2018,M7,201807209115832684,17,SA17.17372569,1251108,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Y,"",U,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,31F,MEMO RECEIPT FROM REGISTERED FILER - JF HEADQUARTERS ACCOUNT,TRANSFER,X,,2018-06-11 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2018-07-25 02:47:52.08,,SA17.17368746,SA17,F3X,4072020181576445218,f,HEADQUARTERS ACCOUNT; JFC ATTRIB: TEAM RYAN - BUILDING,2018,SA,,4072420181576696650,http://docquery.fec.gov/cgi-bin/fecimg/?201807209115832684,"Other Federal Receipts (Dividends, Interest, etc.)."
C00590489,VAL DEMINGS FOR CONGRESS,2018,Q2,201807159115530090,11C,VNVRNFTWYE2,1247776,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2018-05-09 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2018-07-18 02:46:43.71,,,,F3,4071520181575953267,f,,2018,SA,,4071720181576184394,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115530090,Contributions From Other Political Committees
C00568162,SCALISE LEADERSHIP FUND,2018,Q2,201807159115536316,11C,SA11C.33207,1247846,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,N,"",J,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,CONTRIBUTION,,,2018-06-29 00:00:00,5000.00,8000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2018-07-19 02:46:23.516,,,,F3X,4071520181575954070,f,,2018,SA,,4071820181576293697,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115536316,Contributions From Other Political Committees
C00476564,CICILLINE COMMITTEE,2018,Q2,201807159115664553,11C,C10362493,1248574,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2018-05-14 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2018-07-24 02:51:47.746,,,,F3,4071620181575981541,f,,2018,SA,,4072320181576625392,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115664553,Contributions From Other Political Committees
C00503110,SCOTT PETERS FOR CONGRESS,2018,Q2,201807159115576144,11C,VPFP1PZ6XQ8,1248090,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2018-06-29 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2018,,GENERAL,2018,A,ADD,ITEMIZED RECEIPTS,2018-07-26 02:44:16.666,,,,F3,4071520181575953435,f,,2018,SA,,4072520181576812208,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115576144,Contributions From Other Political Committees
C00326082,FUND FOR A CONSERVATIVE FUTURE,2017,YE,201801269090669928,11C,SA11C.5740,1200533,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,"",D,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,CONTRIBUTION,,,2017-07-05 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2018-01-30 13:24:47.565,,,,F3X,4012620181503329464,f,,2018,SA,,4012920181503423404,http://docquery.fec.gov/cgi-bin/fecimg/?201801269090669928,Contributions From Other Political Committees
C00376939,MARSHA FOR SENATE,2018,Q2,201810069124392133,11C,SA11C.47788,1266042,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,"",P,,,,,1919 S. EADS ST.,,ARLINGTON,VA,222023028,,,C00375048,15K,,CONTRIBUTION,,,2018-05-01 00:00:00,1500.00,3500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2018-10-09 03:44:43.281,,,,F3,4100720181598772805,f,,2018,SA,,4100820181599005829,http://docquery.fec.gov/cgi-bin/fecimg/?201810069124392133,Contributions From Other Political Committees
C00376939,MARSHA FOR SENATE,2017,Q1,201704149052159709,11C,SA11C-CN27058,1157281,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,"",P,,,,,1919 S. EADS ST.,,ARLINGTON,VA,22202,,,C00375048,,,,,,2017-03-08 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2017-05-31 12:56:33.511916,,,,F3,4041420171398577159,f,,2018,SA,,4042520171400329393,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052159709,Contributions From Other Political Committees
C00376939,MARSHA FOR SENATE,2017,YE,201802010200074772,11C,,1206835,,,,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2017-10-04 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2018-04-22 11:08:02.592,2022020181514327935,,,F3,1042120180036552071,f,CONTRIBUTION,2018,SA,,1042120180036552614,http://docquery.fec.gov/cgi-bin/fecimg/?201802010200074772,Contributions From Other Political Committees
C00571802,SENSIBLE AMERICAN SOLUTIONS SUPPORTING EVERYONE PAC,2018,M7,201807209116319322,11C,SA11C.5675,1251291,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,"",D,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,RECEIPT,,,2018-06-28 00:00:00,2000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2018-07-31 02:43:08.192,,,,F3X,4072020181576445356,f,,2018,SA,,4073020181577793590,http://docquery.fec.gov/cgi-bin/fecimg/?201807209116319322,Contributions From Other Political Committees
C00255562,FRIENDS OF JIM CLYBURN,2018,Q2,201807159115534702,11C,C10970976,1247818,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2018-06-29 00:00:00,2500.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2018,,GENERAL,2018,A,ADD,ITEMIZED RECEIPTS,2018-07-24 02:44:52.893,,,,F3,4071520181575953292,f,,2018,SA,,4072320181576621472,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115534702,Contributions From Other Political Committees
C00257956,BOB GOODLATTE FOR CONGRESS COMMITTEE,2017,Q2,201708079070297293,11C,A4F71F0A56E4F4EDBAF4,1178177,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CTAPAC - CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S. EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2017-06-12 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CTAPAC - CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED RECEIPTS,2017-08-09 05:36:53.719,,,,F3,4080720171442770787,f,,2018,SA,,4080820171442859876,http://docquery.fec.gov/cgi-bin/fecimg/?201708079070297293,Contributions From Other Political Committees
C00258475,ANNA ESHOO FOR CONGRESS,2017,YE,201805249113320440,11C,INCA21215,1234127,,COM,OTHER COMMITTEE,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,,,,,,,2017-11-16 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED RECEIPTS,2018-05-25 02:42:07.942,,,,F3,4052420181566698117,f,,2018,SA,,4052420181569505739,http://docquery.fec.gov/cgi-bin/fecimg/?201805249113320440,Contributions From Other Political Committees
C00258475,ANNA ESHOO FOR CONGRESS,2017,Q1,201707149066641486,11C,INCA20570,1170939,,COM,OTHER COMMITTEE,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,,,,,,,2017-02-27 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED RECEIPTS,2017-07-15 05:33:17.11,,,,F3,4071420171418853686,f,,2018,SA,,4071420171418902331,http://docquery.fec.gov/cgi-bin/fecimg/?201707149066641486,Contributions From Other Political Committees
C00258855,VOLUNTEERS FOR SHIMKUS,2017,Q1,201704119052080269,11C,A6175AB4252B847C6A3B,1156218,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,CONTRIBUTION,,,2017-03-24 00:00:00,1500.00,1500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2017-05-31 12:56:33.511916,,,,F3,4041220171398498397,f,,2018,SA,,4041220171398504201,http://docquery.fec.gov/cgi-bin/fecimg/?201704119052080269,Contributions From Other Political Committees
C00258855,VOLUNTEERS FOR SHIMKUS,2018,12P,201803079095649330,11C,A3A6D5EF1A5484505BDE,1212636,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,CONTRIBUTION,,,2018-02-27 00:00:00,2000.00,5500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2018-03-08 03:41:57.73,,,,F3,4030720181518845459,f,,2018,SA,,4030720181518847178,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095649330,Contributions From Other Political Committees
C00258855,VOLUNTEERS FOR SHIMKUS,2018,12P,201803079095649339,11C,A1886035C02B94AE4AFE,1212636,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2018-02-27 00:00:00,500.00,5500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2018,,GENERAL,2018,A,ADD,ITEMIZED RECEIPTS,2018-03-08 03:41:59.792,,,,F3,4030720181518845459,f,,2018,SA,,4030720181518847206,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095649339,Contributions From Other Political Committees
C00258855,VOLUNTEERS FOR SHIMKUS,2017,Q2,201707139066613719,11C,A19CABB2416C948F389F,1170130,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,CONTRIBUTION,,,2017-06-21 00:00:00,1500.00,3000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2017-07-14 05:33:53.46,,,,F3,4071320171418810425,f,,2018,SA,,4071320171418840032,http://docquery.fec.gov/cgi-bin/fecimg/?201707139066613719,Contributions From Other Political Committees
C00377689,PROSPERITY ACTION INC.,2018,M7,201807139115453955,12,SA.549677.19.0039,1246487,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,"",D,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,18J,MEMO (FILER'S % OF CONTRIBUTION GIVEN TO JOIN,TRANSFER,X,,2018-06-11 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2018-07-17 02:49:42.601,,SA12.550275,SA12,F3X,4071420181575931835,f,TRANSFER FROM TEAM  RYAN,2018,SA,,4071620181576058994,http://docquery.fec.gov/cgi-bin/fecimg/?201807139115453955,Transfers from Authorized Committees
C00271338,AMERIPAC: THE FUND FOR A GREATER AMERICA,2018,12G,201810259130889754,11C,VNJ2EK26115,1281592,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,"",D,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2018-10-16 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2018-11-21 04:23:47.644,,,,F3X,4102520181600645465,f,,2018,SA,,4112020181618383783,http://docquery.fec.gov/cgi-bin/fecimg/?201810259130889754,Contributions From Other Political Committees
C00269340,LOBIONDO FOR CONGRESS,2017,Q2,201707119066585782,11C,A2F98B87F37FD4940806,1169394,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2017-06-26 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2017-07-12 05:31:39.411,,,,F3,4071120171418756057,f,,2018,SA,,4071120171418781464,http://docquery.fec.gov/cgi-bin/fecimg/?201707119066585782,Contributions From Other Political Committees
C00269340,LOBIONDO FOR CONGRESS,2017,YE,201801169090421382,11C,A922CDFD4EB744880A5E,1197796,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2017-10-24 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2018-01-18 03:43:58.716,,,,F3,4011620181502848019,f,,2018,SA,,4011720181502881395,http://docquery.fec.gov/cgi-bin/fecimg/?201801169090421382,Contributions From Other Political Committees
C00494229,HELLER FOR SENATE,2018,Q3,202112319474821593,11C,AE13C66C5242448BBA00,1553725,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2018-09-06 00:00:00,500.00,6500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2018,,GENERAL,2018,N,NO CHANGE,ITEMIZED RECEIPTS,2022-01-04 03:33:01.878,,,,F3,4010120221387380013,f,,2018,SA,,4010420221387457369,https://docquery.fec.gov/cgi-bin/fecimg/?202112319474821593,Contributions From Other Political Committees
C00386847,CHARLIE DENT FOR CONGRESS,2017,Q2,201707159066715667,11C,A2C7E620A1A6D470680C,1171873,,COM,OTHER COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 S EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2017-05-26 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED RECEIPTS,2017-07-28 05:09:34.691,,,,F3,4071520171418907069,f,,2018,SA,,4072720171442181069,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066715667,Contributions From Other Political Committees
C00387464,ALAMO PAC,2017,MY,201707149066664988,11C,SA11C.126352,1171352,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,"",D,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,CONTRIBUTION,,,2017-03-11 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2017-07-18 05:33:57.984,,,,F3X,4071420171418854324,f,,2018,SA,,4071720171418945047,http://docquery.fec.gov/cgi-bin/fecimg/?201707149066664988,Contributions From Other Political Committees
