doc_id,cleaned_filer_names,member_name,traveler_is_likely_member,state,district,party,year,filing_type,departure_date,return_date,trip_length,sponsors_cleaned,combined_dests,dom_or_int,notes
500007136,John DeStefano,"Boehner, John A.",FALSE,OH,8,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007137,Barry Jackson,"Boehner, John A.",FALSE,OH,8,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007138,Brett Loper,"Boehner, John A.",FALSE,OH,8,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007139,Trevor Kolego,"Boehner, John A.",FALSE,OH,8,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007140,William C. Krieger,"Boehner, John A.",FALSE,OH,8,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007141,Kevin Smith,"Boehner, John A.",FALSE,OH,8,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007142,Grant Saunders,"Boehner, John A.",FALSE,OH,8,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007143,David M. Schnittger,"Boehner, John A.",FALSE,OH,8,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007144,Michael Sommers,"Boehner, John A.",FALSE,OH,8,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007145,Jo-Marie St. Martin,"Boehner, John A.",FALSE,OH,8,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007146,Anne Thorsen,"Boehner, John A.",FALSE,OH,8,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007147,David Stewart,"Boehner, John A.",FALSE,OH,8,R,2012,Original,2012-01-19,2012-01-20,2,Congressional Institute,"Baltimore, MD",domestic,NA
500007148,Michael Steel,"Boehner, John A.",FALSE,OH,8,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007161,Michael J. Russell,"King, Peter T.",FALSE,NY,2,R,2012,Original,2012-01-19,2012-01-20,2,Congressional Institute,"Baltimore, MD",domestic,NA
500007166,Warren Tryon,"Bachus, Spencer",FALSE,AL,6,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007167,Hugh Nathanial Halpern,"Dreier, David",FALSE,CA,26,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007168,Stacey Leavandosky,"Lofgren, Zoe",FALSE,CA,18,D,2012,Original,2012-01-12,2012-01-14,3,Consumer Technology Association,"Las Vegas, NV",domestic,NA
500007170,Jonathan Nabavi,"King, Steve",FALSE,IA,4,R,2012,Original,2012-01-11,2012-01-14,4,CES,"Las Vegas, NV",domestic,NA
500007173,Philip G. Kiko,"Lungren, Daniel E.",FALSE,CA,3,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007175,Steven E. Moore,"Roskam, Peter",FALSE,IL,6,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007188,Kelly Dixon Chambers,"McCarthy, Kevin",FALSE,CA,20,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007189,Timothy Berry,"McCarthy, Kevin",FALSE,CA,20,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007191,John Stipicevic,"McCarthy, Kevin",FALSE,CA,20,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007192,Neil Bradley,"Cantor, Eric",FALSE,VA,7,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007193,Amy Barrera,"Cantor, Eric",FALSE,VA,7,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007194,Valerie Nelson,"Cantor, Eric",FALSE,VA,7,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007195,Matt Lira,"Cantor, Eric",FALSE,VA,7,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007196,Brad Dayspring,"Cantor, Eric",FALSE,VA,7,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007197,Patrick Bell,"Rodgers, Cathy",FALSE,WA,5,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007198,Steve Stombres,"Cantor, Eric",FALSE,VA,7,R,2012,Original,2012-01-19,2012-01-20,2,Congressional Institute,"Baltimore, MD",domestic,NA
500007200,Bill Dolbow,"Cantor, Eric",FALSE,VA,7,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007201,Kyle Nevins,"Cantor, Eric",FALSE,VA,7,R,2012,Original,2012-01-20,2012-01-21,2,Congressional Institute,"Baltimore, MD",domestic,NA
500007202,Laena Fallon,"Cantor, Eric",FALSE,VA,7,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007203,Kristi Way,"Cantor, Eric",FALSE,VA,7,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007204,Jordan Stoick,"Noem, Kristi",FALSE,SD,0,R,2012,Original,2012-01-19,2012-01-20,2,Congressional Institute,"Baltimore, MD",domestic,NA
500007207,Nicole Scott,"Lucas, Frank",FALSE,OK,3,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007208,Elizabeth Barrett Karr,"Kline, John",FALSE,MN,2,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007209,Kris Skrzycki,"Price, Tom",FALSE,GA,6,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007212,Sarah Makin,"Hensarling, Jeb",FALSE,TX,5,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007213,Dee Buchanan,"Hensarling, Jeb",FALSE,TX,5,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007214,Hans Klingler,"Hensarling, Jeb",FALSE,TX,5,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007215,Chelsea Brown,"Hensarling, Jeb",FALSE,TX,5,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007216,Andrew Duke,"Hensarling, Jeb",FALSE,TX,5,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007217,Brian MacDonald,"Walden, Greg",FALSE,OR,2,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007219,Daris Meeks,"Hensarling, Jeb",FALSE,TX,5,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007223,David M. Popp,"Hensarling, Jeb",FALSE,TX,5,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007225,Todd Young,"Hastings, Doc",FALSE,WA,4,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007228,Natalie Buchanan Joyce,"McCarthy, Kevin",FALSE,CA,20,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007229,James B. Min,"McCarthy, Kevin",FALSE,CA,20,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007230,Kathryn Patru,"Hensarling, Jeb",FALSE,TX,5,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007231,Steve Pinkos,"McCarthy, Kevin",FALSE,CA,20,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007232,Sarah Pompei,"McCarthy, Kevin",FALSE,CA,20,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007233,Erica Elliott,"McCarthy, Kevin",FALSE,CA,20,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007236,Mike Ference,"Cantor, Eric",FALSE,VA,7,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007237,Brian Worth,"McCarthy, Kevin",FALSE,CA,20,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007243,Jeremy D. Deutsch,"Rodgers, Cathy",FALSE,WA,5,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007244,William Inglee,"Rogers, Harold",FALSE,KY,5,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007264,"Yleem Poblete, PhD","Ros-Lehtinen, Ileana",FALSE,FL,27,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007265,Kelle Strickland,"Bonner, Jo",FALSE,AL,1,R,2012,Original,2012-01-20,2012-01-21,2,Congressional Institute,"Baltimore, MD",domestic,NA
500007267,Shannon McGahn,"Hensarling, Jeb",FALSE,TX,5,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007269,James P. Paluskiewicz,"Burgess, Michael",FALSE,TX,26,R,2012,Original,2012-01-20,2012-01-22,3,Alliance For Health Policy;The Commonwealth Fund,"Fort Lauderdale, FL",domestic,NA
500007273,Robert L. Simmons II,"McKeon, Howard P. ""Buck""",FALSE,CA,25,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007283,"Michael C. Burgess, MD","Burgess, Michael",FALSE,TX,26,R,2012,Original,2012-01-20,2012-01-22,3,Alliance For Health Policy;The Commonwealth Fund,"Miami, FL",domestic,NA
500007304,Rick Eberstadt,"Jordan, Jim",FALSE,OH,4,R,2012,Original,2012-01-25,2012-01-27,3,Heritage Foundation,"Philadelphia, PA",domestic,NA
500007310,Warren Payne,"Camp, Dave",FALSE,MI,4,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007336,Rick Larsen,"Larsen, Rick",TRUE,WA,2,D,2012,Original,2012-02-18,2012-02-21,4,Aspen Institute,"San Diego, CA",domestic,NA
500007337,Tom Cole,"Cole, Tom",TRUE,OK,4,R,2012,Original,2012-02-18,2012-02-21,4,Aspen Institute,"San Diego, CA",domestic,NA
500007341,Bobby L. Rush,"Rush, Bobby L.",TRUE,IL,1,D,2012,Original,2012-02-18,2012-02-21,4,Aspen Institute,"San Diego, CA",domestic,NA
500007342,Austen Jensen,"Guinta, Frank C.",FALSE,NH,1,R,2012,Original,2012-02-09,2012-02-15,7,Turkish Coalition Of America,"Ankara, Turkey; Istanbul, Turkey",international,NA
500007343,Frank Guinta,"Guinta, Frank C.",TRUE,NH,1,R,2012,Original,2012-02-09,2012-02-15,7,Turkish Coalition Of America,"Ankara, Turkey; Istanbul, Turkey",international,NA
500007344,Christine C. Riffle,"Lummis, Cynthia M.",FALSE,WY,0,R,2012,Original,2012-02-09,2012-02-15,7,Turkish Coalition Of America,"Ankara, Turkey; Istanbul, Turkey",international,NA
500007347,Susan A. Davis,"Davis, Susan A.",TRUE,CA,53,D,2012,Original,2012-02-18,2012-02-21,4,Aspen Institute,"San Diego, CA",domestic,NA
500007348,Sam Farr,"Farr, Sam",TRUE,CA,20,D,2012,Original,2012-02-18,2012-02-21,4,Aspen Institute,"San Diego, CA",domestic,NA
500007350,Richard Hanna,"Hanna, Richard L.",TRUE,NY,22,R,2012,Original,2012-02-18,2012-02-24,7,Aspen Institute,"Palm Springs, CA; San Diego, CA",domestic,NA
500007353,Zoe Lofgren,"Lofgren, Zoe",TRUE,CA,18,D,2012,Original,2012-02-18,2012-02-20,3,Aspen Institute,"San Diego, CA",domestic,NA
500007355,George Miller,"Miller, George",TRUE,CA,11,D,2012,Original,2012-02-18,2012-02-20,3,Aspen Institute,"San Diego, CA",domestic,NA
500007359,Sean O'Brien,"Quigley, Mike",FALSE,IL,5,D,2012,Original,2012-02-19,2012-02-22,4,German Marshall Fund Of The United States; The Henry Jackson Society,"London, United Kingdom",international,NA
500007362,Robert Horne,"Gingrey, Phil",FALSE,GA,11,R,2012,Original,2012-02-21,2012-02-23,3,Healthcare Information Management Systems Society,"Las Vegas, NV",domestic,NA
500007363,Xavier Becerra,"Becerra, Xavier",TRUE,CA,34,D,2012,Original,2012-01-20,2012-01-20,1,Healthcare Information Management Systems Society,"Las Vegas, NV",domestic,NA
500007364,Augustine (Austin) T. Smythe,"Ryan, Paul",FALSE,WI,1,R,2012,Original,2012-01-19,2012-01-21,3,Congressional Institute,"Baltimore, MD",domestic,NA
500007365,Allyson Schwartz,"Schwartz, Allyson Y.",TRUE,PA,13,D,2012,Original,2012-02-17,2012-02-20,4,Aspen Institute,"San Diego, CA",domestic,NA
500007366,David Daniel Boren,"Boren, Dan",TRUE,OK,2,D,2012,Original,2012-02-18,2012-02-25,8,Fu Jen Catholic University,"Taipei, Taiwan",international,NA
500007367,Jaryd M. Bern,"Boren, Dan",FALSE,OK,2,D,2012,Original,2012-02-18,2012-02-25,8,Fu Jen Catholic University,"Taipei, Taiwan",international,NA
500007371,Steve Cohen,"Cohen, Steve",TRUE,TN,9,D,2012,Original,2012-02-17,2012-02-20,4,Aspen Institute,"San Diego, CA",domestic,NA
500007372,Ed Pastor,"Pastor, Ed",TRUE,AZ,7,D,2012,Original,2012-02-18,2012-02-21,4,Aspen Institute,"San Diego, CA",domestic,NA
500007373,Lynn Woolsey,"Woolsey, Lynn C.",TRUE,CA,6,D,2012,Original,2012-02-18,2012-02-21,4,Aspen Institute,"San Diego, CA",domestic,NA
500007381,Jarrod Yates,"Ross, Mike",FALSE,AR,4,D,2012,Original,2012-02-18,2012-02-25,8,Fu Jen Catholic University,"Taipei, Taiwan",international,NA
500007382,Tim Ryan,"Ryan, Tim",TRUE,OH,13,D,2012,Original,2012-02-22,2012-02-25,4,Wisdom 2.0,"Redwood City, CA",domestic,NA
500007383,Amanda Eaton,"Woolsey, Lynn C.",FALSE,CA,6,D,2012,Original,2012-02-20,2012-02-23,4,Healthcare Information Management Systems Society,"Las Vegas, NV",domestic,NA
500007388,Mike Ross,"Ross, Mike",TRUE,AR,4,D,2012,Original,2012-02-18,2012-02-25,8,Fu Jen Catholic University,"Taipei, Taiwan",international,NA
500007390,Cedric Richmond,"Richmond, Cedric L.",TRUE,LA,2,D,2012,Original,2012-02-24,2012-02-26,3,Congressional Black Caucus Foundation,"Myrtle Beach, SC",domestic,NA
500007393,Megan O'Donnell,"Rogers, Harold",FALSE,KY,5,R,2012,Original,2012-02-17,2012-02-21,5,Us Fish And Wildlife Service; International Conservation Caucus Foundation,"Liberia, Costa Rica; San Jose, Costa Rica",international,NA
500007395,Erik Elam,"Young, Don",FALSE,AK,0,R,2012,Original,2012-02-17,2012-02-23,7,International Conservation Caucus Foundation;U.S. Fish And Wildlife Foundation,"Liberia, Costa Rica; San Jose, Costa Rica",international,NA
500007400,Marilyn Dillihay,"Cohen, Steve",FALSE,TN,9,D,2012,Original,2012-02-17,2012-02-23,7,International Conservation Caucus Foundation;U.S. Fish And Wildlife Foundation,"Liberia, Costa Rica; San Jose, Costa Rica",international,NA
500007404,Jeremy Haldeman,"Berman, Howard L.",FALSE,CA,28,D,2012,Original,2012-02-17,2012-02-23,7,International Conservation Caucus Foundation;U.S. Fish And Wildlife Foundation,"Liberia, Costa Rica; San Jose, Costa Rica",international,NA
500007405,Andrew Adair,"McDermott, Jim",FALSE,WA,7,D,2012,Original,2012-02-20,2012-02-22,3,Healthcare Information Management Systems Society,"Las Vegas, NV",domestic,NA
500007406,Jan Schakowsky,"Schakowsky, Janice",TRUE,IL,9,D,2012,Original,2012-02-18,2012-02-21,4,Aspen Institute,"San Diego, CA",domestic,NA
500007409,Carla McGarvey,"Thompson, Mike",FALSE,CA,4,D,2012,Original,2012-02-20,2012-02-23,4,Healthcare Information Management Systems Society,"Las Vegas, NV",domestic,NA
500007411,Joshua Willis,"Aderholt, Robert",FALSE,AL,4,R,2012,Original,2012-02-17,2012-02-23,7,International Conservation Caucus Foundation;U.S. Fish And Wildlife Foundation,"Liberia, Costa Rica; San Jose, Costa Rica",international,NA
500007414,Kerry Donnelly,"Grimm, Michael G.",FALSE,NY,11,R,2012,Original,2012-02-17,2012-02-23,7,International Conservation Caucus Foundation;U.S. Fish And Wildlife Foundation,"Liberia, Costa Rica; San Jose, Costa Rica",international,NA
500007416,Rochelle Dornatt,"Farr, Sam",FALSE,CA,20,D,2012,Amendment,2012-02-17,2012-02-23,7,International Conservation Caucus Foundation;U.S. Fish And Wildlife Foundation,"Liberia, Costa Rica; San Jose, Costa Rica",international,NA
500007420,Ahmed R. Bhadelia,"Honda, Michael M.",FALSE,CA,17,D,2012,Original,2012-02-20,2012-02-23,4,Healthcare Information Management Systems Society,"Las Vegas, NV",domestic,NA
500007439,Maryam S. Brown,"Upton, Fred",FALSE,MI,6,R,2012,Original,2012-03-05,2012-03-05,1,"IHS, Inc.","Houston, TX",domestic,NA
500007440,Amirah S. Salaam,"Payne, Donald M.",FALSE,NJ,10,D,2012,Original,2012-02-09,2012-02-15,7,Turkish Coalition Of America,"Ankara, Turkey; Istanbul, Turkey",international,NA
500007464,Bruce Braley,"Braley, Bruce L.",TRUE,IA,1,D,2012,Original,2012-03-09,2012-03-15,7,The Greatest Generations Foundation,"Hagatna, GU; Los Angeles, CA; Iwo Jima, Japan",domestic,NA
500007467,Jim Costa,"Costa, Jim",TRUE,CA,21,D,2012,Original,2012-03-13,2012-03-17,5,Transatlantic Policy Network,"Brussels, Belgium; Strasbourg, France",international,NA
500007473,Jason Lemons,"McDermott, Jim",FALSE,WA,7,D,2012,Original,2012-03-15,2012-03-16,2,Humpty Dumpty Institute;United Nations Foundation,"New York, NY",domestic,NA
500007494,Adam Howard,"Turner, Michael",FALSE,OH,10,R,2012,Original,2012-04-02,2012-04-04,3,Information Technology And Innovation Foundation,"Los Angeles, CA; San Diego, CA",domestic,NA
500007497,Jamieson Brown,"Hall, Ralph M.",FALSE,TX,4,R,2012,Original,2012-04-02,2012-04-04,3,Information Technology And Innovation Foundation,"Los Angeles, CA; San Diego, CA",domestic,NA
500007498,Jason Everett,"Conyers, John",FALSE,MI,13,D,2012,Original,2012-04-02,2012-04-04,3,Information Technology And Innovation Foundation,"Los Angeles, CA; San Diego, CA",domestic,NA
500007499,Earl Blumenauer,"Blumenauer, Earl",TRUE,OR,3,D,2012,Original,2012-03-30,2012-04-08,10,Aspen Institute,"Sao Paulo, Brazil",international,NA
500007500,Diana DeGette,"DeGette, Diana",TRUE,CO,1,D,2012,Original,2012-03-29,2012-04-05,8,Aspen Institute,"Sao Paulo, Brazil",international,NA
500007505,Alyssa Dack,"McIntyre, Mike",FALSE,NC,7,D,2012,Original,2012-04-12,2012-04-12,1,Civil War Trust,"Richmond, VA",domestic,NA
500007506,Genevieve Fugere,"McIntyre, Mike",FALSE,NC,7,D,2012,Original,2012-04-13,2012-04-13,1,Civil War Trust,"Richmond, VA",domestic,NA
500007508,Hector Arguello,"Rivera, David",FALSE,FL,25,R,2012,Original,2012-04-12,2012-04-12,1,The Civil War Trust,"Richmond, VA",domestic,NA
500007510,Jean Hinz,"Kline, John",FALSE,MN,2,R,2012,Original,2012-04-02,2012-04-04,3,Information Technology And Innovation Foundation,"Los Angeles, CA; San Diego, CA",domestic,NA
500007511,J. Randy Forbes,"Forbes, J. Randy",TRUE,VA,4,R,2012,Original,2012-04-13,2012-04-14,2,The Diplomat Magazine,"Boston, MA",domestic,NA
500007512,Joe Barton,"Barton, Joe",TRUE,TX,6,R,2012,Original,2012-04-02,2012-04-03,2,Petroleum Strategies,"Midland, TX",domestic,NA
500007513,Phil Gingrey,"Gingrey, Phil",TRUE,GA,11,R,2012,Original,2012-04-01,2012-04-05,5,U.S. Association Of Former Members Of Congress Congressional Study Group On Germany,"Washington, DC",domestic,NA
500007518,Michael Calvo,"Gingrey, Phil",FALSE,GA,11,R,2012,Original,2012-04-02,2012-04-08,7,U.S. Association Of Former Members Of Congress Congressional Study Group On Germany,"Atlanta, GA; Chattanooga, TN",domestic,NA
500007519,Stamatios Dagadakis,"Larson, John",FALSE,CT,1,D,2012,Original,2012-04-02,2012-04-04,3,Information Technology And Innovation Foundation,"Los Angeles, CA; San Diego, CA",domestic,NA
500007522,Jan Schakowsky,"Schakowsky, Janice",TRUE,IL,9,D,2012,Original,2012-03-30,2012-04-05,7,Aspen Institute,"Sao Paulo, Brazil",international,NA
500007523,Sam Farr,"Farr, Sam",TRUE,CA,20,D,2012,Original,2012-03-30,2012-04-05,7,Aspen Institute,"Sao Paulo, Brazil",international,NA
500007524,David Mork,"Roskam, Peter",FALSE,IL,6,R,2012,Original,2012-04-02,2012-04-04,3,Information Technology And Innovation Foundation,"Los Angeles, CA; San Diego, CA",domestic,NA
500007526,Elizabeth D. O'Hare,"Holt, Rush",FALSE,NJ,12,D,2012,Original,2012-04-12,2012-04-12,1,Civil War Trust,"Richmond, VA",domestic,NA
500007528,Bobby L. Rush,"Rush, Bobby L.",TRUE,IL,1,D,2012,Original,2012-03-30,2012-04-06,8,Aspen Institute,"Sao Paulo, Brazil",international,NA
500007529,Nicole Gustafson,"Cantor, Eric",FALSE,VA,7,R,2012,Original,2012-04-02,2012-04-04,3,Information Technology And Innovation Foundation,"Los Angeles, CA; San Diego, CA",domestic,NA
500007531,Henry A. Waxman,"Waxman, Henry A.",TRUE,CA,33,D,2012,Original,2012-03-29,2012-04-05,8,Aspen Institute,"Sao Paulo, Brazil",international,NA
500007532,Benjamin Staub,"Conyers, John",FALSE,MI,13,D,2012,Original,2012-04-02,2012-04-04,3,Information Technology And Innovation Foundation,"Los Angeles, CA; San Diego, CA",domestic,NA
500007533,Nick J. Rahall,"Rahall, Nick J.",TRUE,WV,3,D,2012,Original,2012-03-30,2012-04-05,7,Aspen Institute,"Sao Paulo, Brazil",international,NA
500007535,Kathryn Alpago,"Royce, Edward",FALSE,CA,39,R,2012,Original,2012-04-12,2012-04-12,1,Civil War Trust,"Richmond, VA",domestic,NA
500007537,Zoe Lofgren,"Lofgren, Zoe",TRUE,CA,18,D,2012,Original,2012-03-30,2012-04-08,10,Aspen Institute,"Sao Paulo, Brazil",international,NA
500007544,Hilary Cain,"Johnson, Eddie Bernice",FALSE,TX,30,D,2012,Original,2012-04-02,2012-04-04,3,Information Technology And Innovation Foundation,"Los Angeles, CA; San Diego, CA",domestic,NA
500007545,Steve Cohen,"Cohen, Steve",TRUE,TN,9,D,2012,Original,2012-03-30,2012-04-05,7,Aspen Institute,"Sao Paulo, Brazil",international,NA
500007546,Kimberly Jaworski,"Larson, John",FALSE,CT,1,D,2012,Original,2012-04-11,2012-04-11,1,Insurance Institute for Highway Safety,"Ruckersville, VA",domestic,NA
500007547,Michael Calvo,"Gingrey, Phil",FALSE,GA,11,R,2012,Amendment,2012-04-11,2012-04-11,1,Insurance Institute for Highway Safety,"Ruckersville, VA",domestic,NA
500007548,Steve Pearce,"Pearce, Stevan",TRUE,NM,2,R,2012,Original,2012-04-03,2012-04-05,3,U.S. Association Of Former Members Of Congress Congressional Study Group On Germany,"Atlanta, GA",domestic,NA
500007549,Rush Holt,"Holt, Rush",TRUE,NJ,12,D,2012,Original,2012-03-30,2012-04-05,7,Aspen Institute,"Sao Paulo, Brazil",international,NA
500007554,Tom Price,"Price, Tom",TRUE,GA,6,R,2012,Original,2012-04-11,2012-04-13,3,Vanderbilt Orthopaedic Institute Center For Health Policy,"Birmingham, AL; Nashville, TN",domestic,NA
500007555,Derek Khanna,"Jordan, Jim",FALSE,OH,4,R,2012,Original,2012-04-02,2012-04-04,3,Information Technology And Innovation Foundation,"Los Angeles, CA; San Diego, CA",domestic,NA
500007556,Gordon M. Clay,"Camp, Dave",FALSE,MI,4,R,2012,Original,2012-04-04,2012-04-05,2,Massachusetts Continuing Legal Education,"Boston, MA",domestic,NA
500007559,Jonathan Shuffield,"Pearce, Stevan",FALSE,NM,2,R,2012,Original,2012-04-12,2012-04-12,1,Civil War Trust,"Richmond, VA",domestic,NA
500007561,Michael Beckerman,"Upton, Fred",FALSE,MI,6,R,2012,Original,2012-04-13,2012-04-16,4,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500007569,Lisa Sherrod,"Johnson, Eddie Bernice",FALSE,TX,30,D,2012,Original,2012-04-13,2012-04-14,2,Alpha Kappa Alpha Sorority,"Detroit, MI",domestic,NA
500007570,Eddie Bernice Johnson,"Johnson, Eddie Bernice",TRUE,TX,30,D,2012,Original,2012-04-13,2012-04-14,2,Alpha Kappa Alpha Sorority,"Detroit, MI",domestic,NA
500007572,Katie Poedtke,"Bachmann, Michele",FALSE,MN,6,R,2012,Original,2012-04-12,2012-04-12,1,Civil War Trust,"Richmond, VA",domestic,NA
500007573,Erik Olson,"Kind, Ron",FALSE,WI,3,D,2012,Original,2012-04-06,2012-04-14,9,Turkish American Federation of Midwest,"Istanbul, Turkey",international,NA
500007574,Brooke Ericson,"Stearns, Cliff",FALSE,FL,6,R,2012,Original,2012-04-15,2012-04-17,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500007575,Troy D. Stock,"Chaffetz, Jason",FALSE,UT,3,R,2012,Original,2012-04-02,2012-04-05,4,Information Technology And Innovation Foundation,"Los Angeles, CA; San Diego, CA",domestic,NA
500007577,Kenneth Steven Dutton,"Schock, Aaron",FALSE,IL,18,R,2012,Original,2012-04-06,2012-04-14,9,Turkish American Federation of Midwest,"Istanbul, Turkey",international,NA
500007578,Donna Christensen,"Christensen, Donna M.",TRUE,VI,0,D,2012,Original,2012-03-31,2012-04-05,6,Aspen Institute,"Saint Croix, VI; Saint Thomas, VI; Sao Paulo, Brazil",domestic,NA
500007581,Michael Dankler,"Roskam, Peter",FALSE,IL,6,R,2012,Original,2012-04-06,2012-04-14,9,Turkish American Federation of Midwest,"Istanbul, Turkey",international,NA
500007582,Eduardo Lerma,"Sanchez, Loretta",FALSE,CA,46,D,2012,Original,2012-04-15,2012-04-17,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500007584,David Redl,"Upton, Fred",FALSE,MI,6,R,2012,Original,2012-04-15,2012-04-17,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500007589,Neil Fried,"Upton, Fred",FALSE,MI,6,R,2012,Original,2012-04-15,2012-04-17,3,National Association of Broadcasters,"Las Vegas, NV",domestic,NA
500007593,Patricia V. Tamez,"Gonzalez, Charles A.",FALSE,TX,20,D,2012,Original,2012-04-14,2012-04-21,8,U.S. - Spain Council;Fundacion Consejo Espana-estados Unidos,"Madrid, Spain; Sevilla, Spain",international,NA
500007600,Barney Frank,"Frank, Barney",TRUE,MA,4,D,2012,Original,2012-04-27,2012-05-01,5,Luso-American Development Foundation,"Horta, Portugal",international,NA
